y1,y2,y3,y4,y5
70,81,73,0.3453026992704391,0.9698758696771473
78,54,34,0.06760012747321531,0.5906725953887525
94,53,84,0.4838157455742149,0.3723994754903549
23,62,46,0.3535851339762063,0.4757717574747041
63,94,38,0.3022190384144441,0.10211472679943856
91,28,1,0.23684647722119434,0.5046270861414266
74,87,35,0.5334543430388828,0.39256979461930286
0,71,74,0.17144968256828286,0.6099411354101524
4,12,73,0.3167782937720892,0.9105737872754855
5,55,47,0.26820400391841837,0.4039442736331982
33,95,38,0.09871687447047373,0.2429660823255395
66,14,91,0.14818636288601061,0.8051146159597331
16,86,95,0.4748815597614605,0.8035020483863953
43,21,9,0.225847260908272,0.018710437388642975
73,84,7,0.6820119988265955,0.13013670140120914
11,90,36,0.9278228998465335,0.14441026911630062
99,51,90,0.8024127685038073,0.8104757169503439
60,59,44,0.6073201314411009,0.45812733803685246
12,17,23,0.8492131276013881,0.2909395950777035
71,68,13,0.030674447842307884,0.9128077485098397
80,96,87,0.6504049555930282,0.28229919321278074
55,41,80,0.3011624675332143,0.6303214696060873
85,55,66,0.6332528722057912,0.9177871678229711
38,10,16,0.7403463152620362,0.43889668633596157
13,76,20,0.8703382411147531,0.5164578818211519
30,7,84,0.5282073215361656,0.848307280177016
8,35,24,0.16212583509037948,0.09071329348668655
69,58,83,0.016940826715745705,0.0955499811515661
43,12,65,0.5124131166806222,0.1438043769473598
29,18,56,0.09503230442522581,0.6171788237472707
17,100,88,0.5731074424439286,0.3528348420536579
20,12,83,0.9435836904470197,0.7675979613566881
12,48,65,0.6143326236377002,0.8420452841292434
55,17,2,0.6063504797618162,0.854955857609822
47,67,21,0.3525097763568771,0.9837448383098096
83,60,78,0.8427918816166642,0.26392005232992666
73,80,35,0.09417509499130605,0.0019443647932916308
32,76,4,0.7615641654472595,0.33245863859757263
66,18,51,0.6218457156414766,0.7498653006101793
37,12,76,0.9282490153727466,0.16016007542044253
79,26,15,0.8875330542885148,0.42142836066434675
93,53,5,0.7776642788621613,0.9037585780297168
39,56,85,0.23043594654868704,0.652822233168981
40,9,16,0.8944618175356936,0.3541483487771513
6,46,32,0.9787036912836949,0.4981015926820559
32,61,34,0.4665789538200751,0.3629416588853257
46,28,54,0.8880812748033937,0.17367577098869713
59,35,22,0.6108292312122506,0.9871488733367354
63,90,7,0.7297475859051384,0.29182786680387074
60,80,84,0.43865291500215686,0.8151433637456061
67,68,50,0.6636251050416773,0.8263013606130871
33,13,65,0.43951373822229645,0.8210096078713846
13,45,40,0.9289508909662988,0.505170055859545
21,9,79,0.761870881057084,0.8109282359006676
48,83,86,0.07203137470145049,0.7235330340734176
57,84,1,0.05261788235200038,0.6623540988582728
29,88,12,0.7573504115676337,0.03346043846418023
85,47,22,0.9631779290568729,0.43257841827664345
24,59,22,0.42212793130910853,0.02068516151494104
62,63,68,0.3099865162557027,0.8801596871966662
20,30,8,0.5700598221677488,0.8417896887757177
65,66,32,0.3159448169892799,0.9291353357475225
19,77,6,0.3672455840750011,0.7795891029965211
34,21,28,0.7295216514330234,0.8640412385438851
77,86,2,0.021813449466536627,0.591943650329282
93,71,36,0.029851794622340777,0.6359410753106354
3,5,17,0.35838611800743825,0.5348411044300674
44,46,87,0.8794008481473817,0.20654566793206264
64,50,40,0.784615645114692,0.1661503775793589
45,97,24,0.6171580154054597,0.35986043913104704
68,38,91,0.6011430765002637,0.39043427961474586
44,78,58,0.6256724319865056,0.6793593079939644
21,69,82,0.2169327004951721,0.9976790564249028
32,38,4,0.2614552945206744,0.14818275337071052
39,34,62,0.4758434052486422,0.6734932387402875
69,47,54,0.3032187179480722,0.35443128383143396
34,97,42,0.8503917171778697,0.09691191950977296
90,63,78,0.46099491361288025,0.7690238588723112
54,65,63,0.33835792164236156,0.5531716970372539
82,40,82,0.038547907105072166,0.06814181555261078
92,48,3,0.8506457819388941,0.8472610519645067
87,95,12,0.39470426797242697,0.5395641094113984
49,43,84,0.1896696061054749,0.5506750211101271
43,76,3,0.578017181586513,0.7535698723119766
59,14,7,0.865497075745154,0.3386570940714628
28,89,67,0.5418580667302201,0.6645651924232555
11,0,50,0.8566985877117431,0.5698034865275386
79,56,8,0.6797555343524436,0.4486152336748501
10,17,44,0.8796081122856688,0.7713366027576845
46,68,42,0.5290852793726087,0.16679413894687878
87,71,47,0.46641216417782105,0.947006245560565
47,91,41,0.6631992629065918,0.6712233091924099
54,43,40,0.07392425374654088,0.5326377517736538
33,43,1,0.04820312647628866,0.02877690060424032
6,79,73,0.6992255389508296,0.2889995523141967
76,5,43,0.19958790219217293,0.2279773034666791
8,58,98,0.3346329970009211,0.7818908608489205
95,71,58,0.5982092767327272,0.750912012076277
7,1,59,0.9785015467814625,0.2975794086049999
12,46,94,0.9091411596801644,0.9893525535954327
80,9,86,0.4021585794060467,0.06512471236369777
54,57,69,0.9352003993727775,0.979794376038673
55,99,77,0.3284231597827717,0.3179928863809002
6,55,30,0.8045379887315168,0.005152885551850339
41,66,83,0.9882185402865183,0.0580330766160847
29,76,15,0.7969792294392537,0.3661479576614364
64,33,25,0.9294757012609794,0.8406389874508734
87,47,30,0.9950595861319277,0.20984035661162637
88,66,46,0.3990454590105218,0.1200834606315413
22,22,71,0.6486333677400435,0.584651230941091
61,40,13,0.3646535925092055,0.4504225543668675
5,58,15,0.4822753870845975,0.8317763900666638
56,17,35,0.5029601627134256,0.18492760076675485
77,29,79,0.5450970063292349,0.8167231523814378
62,11,68,0.8928946347980043,0.47444882065427174
67,18,32,0.40403586461208363,0.3933738967668139
20,96,88,0.23192171007687,0.49369597766535667
1,86,36,0.22011364229629393,0.594823635575934
7,44,78,0.3095128318901671,0.4164516544188105
49,70,2,0.5148078851055641,0.8940417154157494
90,45,2,0.5180020878664173,0.01349195092129618
69,69,63,0.11582259607340617,0.7587083543985933
58,35,19,0.7947594141668128,0.5288928158857613
15,62,41,0.39579927329078846,0.7035506200014979
19,48,72,0.17128412155216743,0.08549259175645263
92,52,44,0.5363471093065921,0.9742952724114441
31,99,40,0.14221974121636216,0.7492525652293774
50,41,33,0.45505634354350943,0.6372214863571319
54,95,3,0.357275038439149,0.5473137406992209
73,32,61,0.2173181936970494,0.0826513799923313
82,91,60,0.5793489133112432,0.9038748413073912
26,23,71,0.7790531492293241,0.14928027155896928
93,24,37,0.7286236948890025,0.6287009214093693
90,5,96,0.5978402846191911,0.908038533179449
71,86,26,0.47015193166092195,0.6459102791213812
73,9,12,0.6115368609383836,0.8959977935499166
78,14,71,0.2816932379106287,0.6694442972069252
74,18,90,0.01490693309298985,0.32385560974115557
65,66,93,0.6923920426324898,0.7022173665975204
51,36,28,0.8649003910252602,0.9748382672179644
80,73,20,0.3512403341906144,0.18841623556214915
6,94,43,0.5672320365661802,0.22333127055442115
84,35,16,0.9399339456554356,0.9017266625990483
59,6,95,0.5352243313997982,0.4549043531196515
92,16,47,0.32303579976637864,0.906259902654696
22,11,62,0.501415743603898,0.8667172764029171
42,6,55,0.5008675086867739,0.8496023688206079
94,41,8,0.9800879536534152,0.5780539079449356
96,44,71,0.7282285161744203,0.8621002482872364
37,80,75,0.03949865951193354,0.8842765609756795
57,50,31,0.6657380733431929,0.892628455192689
29,4,44,0.6387870945718734,0.05949735555549929
67,78,48,0.05967200213258461,0.8492547154857795
26,75,54,0.9178998920704428,0.934704057418373
86,44,60,0.5359610077347052,0.08887865826978869
90,67,83,0.07449636690030725,0.8870504381503219
78,67,95,0.5422664266831279,0.7597739469436304
16,25,11,0.8716212912499816,0.905494659209753
65,86,82,0.30182780651096985,0.1345808635508312
76,81,33,0.04404292202495175,0.7403535290276054
41,82,99,0.6764858317181063,0.5522025215654599
53,93,71,0.6610991250266416,0.11567246665169828
69,70,0,0.9869075488552179,0.7120503278972494
81,8,68,0.24082806477295637,0.9453830004223633
41,87,11,0.6263714879500043,0.30724876623820985
5,68,77,0.2354306431146781,0.07807856092509524
77,28,63,0.3313057304435627,0.17000716736233346
29,33,87,0.29684779354244617,0.8383524604916088
38,70,38,0.2717271484113394,0.6072306637220645
9,96,27,0.951668655174753,0.644872937916173
64,9,78,0.8817601112215674,0.5430534344021622
8,66,56,0.4487393509008373,0.2331984602828735
96,52,19,0.2736838434581633,0.9110524386714651
27,92,49,0.5309474267974214,0.34266744042130326
71,74,45,0.7477091351385345,0.013013425526330558
21,67,86,0.9336579544821112,0.28797922782186036
85,68,4,0.9141268333663676,0.24696096858145022
52,61,5,0.8663508529207491,0.9427544933215755
57,96,74,0.50125544487586,0.07680208707439418
73,94,54,0.30547011013064895,0.5853864351213836
63,87,46,0.6981184911299768,0.6496983809136557
71,83,40,0.6458404512626326,0.4027143012920198
8,39,96,0.008496008621490247,0.7641243575878987
51,41,1,0.9508429827171048,0.2638765935248374
40,65,50,0.729903653256846,0.6206555124860562
33,13,71,0.4076484605900993,0.9672596369872913
37,79,55,0.27300947053856883,0.8260072988762441
5,23,45,0.3507616918599026,0.02803952261452991
81,47,86,0.18542786468278993,0.8525356960201611
2,44,53,0.6468382965789263,0.16001642943088268
83,24,66,0.011608266806381051,0.49096965356611844
95,63,71,0.39578415335778205,0.9970168383878545
61,32,14,0.3616880475080575,0.38662569910130395
76,92,74,0.6844340232692687,0.4567608314952668
9,98,55,0.8416219729233605,0.28488668653648963
68,47,41,0.4643587226758046,0.36410562638816013
50,2,80,0.8200750395931076,0.13638367353890346
79,24,92,0.7734710809507805,0.1347445117216851
35,29,84,0.17796632478309082,0.25229271313735824
87,17,64,0.8541409594254944,0.5653033131194843
11,100,56,0.5347669819072476,0.16972002480482629
59,61,60,0.6583325124647791,0.5098252538074152
56,14,12,0.015801035645562345,0.2704680657713716
45,14,95,0.67015173881447,0.4284716966941877
90,58,12,0.9462475441162529,0.27417796494764934
20,61,38,0.2918394096919993,0.09113209260297794
28,14,21,0.8414355547252016,0.5456304042615618
78,75,41,0.045109933046302175,0.21807249984700572
35,29,34,0.848192541016065,0.053370370603911144
74,28,6,0.3732898519525526,0.4905821075625648
17,61,97,0.24571817816445962,0.8597322513572033
58,59,70,0.5199326629304089,0.5084323674433046
69,78,51,0.103836286044517,0.7228400173537851
2,21,19,0.6030056479171817,0.8597038263414603
56,1,76,0.7894870520198592,0.6886821825591741
66,97,58,0.6842707796422154,0.39599852839645167
1,31,96,0.6319304828655776,0.250173376104454
91,43,33,0.49751145626373083,0.3097132455631332
0,96,13,0.03032815403534561,0.21192370412581296
48,1,88,0.04497679990603731,0.15758086340993582
32,16,17,0.8602360309823175,0.14144290528535852
58,21,36,0.7017925995795029,0.1155870568978361
18,5,53,0.24848599697686236,0.7364853667491162
38,8,37,0.2718115252026113,0.979144572763054
26,39,29,0.8364590998437915,0.47785230745740204
63,81,7,0.041888400651390545,0.5229660378534157
23,87,36,0.3014769658567634,0.5130442326331099
99,31,27,0.6251426496695458,0.7835304761216969
70,97,67,0.9038744257107187,0.41010190830063376
62,93,84,0.9438392858907524,0.39479984199291607
26,88,99,0.29050776007085866,0.04486803457029842
24,96,7,0.7157603043675186,0.6092258234939358
17,88,54,0.9790149150089644,0.5103569950636117
37,48,43,0.5819142241147558,0.7164423208751876
22,50,87,0.28813038318722684,0.36202731002152166
77,97,31,0.6759765357082081,0.7640553308683511
77,66,85,0.7576693444048642,0.9295073225563699
28,71,1,0.07104145535818318,0.17397777861771702
68,92,13,0.8314104805595981,0.6635855901303781
74,90,61,0.691975634080731,0.518066817076982
57,0,22,0.23978501828923537,0.8518929852511066
92,63,31,0.8055408738103667,0.47061242461452246
26,97,53,0.1972157967229241,0.2936513284598553
43,50,92,0.6746787416724114,0.328145915107219
17,76,39,0.9130788109525437,0.7397156934404877
37,60,7,0.7581580936809115,0.02713388605841649
25,93,72,0.13375961995610564,0.2278792755464445
41,54,21,0.8900503522529021,0.7077960564116927
78,36,56,0.7552305689771207,0.4923410773495045
83,15,87,0.9237518271060255,0.31286212752663256
61,30,31,0.8407663850286534,0.255554275393717
96,42,37,0.8987906574831317,0.9595728854228028
18,93,34,0.5391355587765534,0.5236093866036161
75,31,55,0.6144739568311317,0.17365708401359814
15,67,11,0.12161064962232826,0.013266757759244241
27,41,81,0.7117849350290385,0.5234233611947778
61,90,65,0.372868484661411,0.02375464878054323
38,80,22,0.48148467797220407,0.7617104731814383
52,43,6,0.9025613011504446,0.6102276136230042
94,55,69,0.636506380415849,0.5931485403705523
88,19,72,0.09164109138343979,0.8156673102784376
24,52,50,0.41568595034447053,0.6962482370813783
62,2,52,0.6477916572624886,0.4870199015992648
93,64,57,0.8915271240208377,0.27858106969975716
11,97,0,0.911706192201003,0.6635040228443451
81,62,82,0.40391939953713474,0.7086631234088854
19,48,42,0.8490953676292585,0.03985637128823172
34,13,61,0.45818944546061424,0.4278343326162367
38,7,14,0.12229833775445342,0.5948958847723665
78,7,83,0.5779348496859829,0.4229988591977276
21,52,44,0.21322861754172284,0.088709383058454
88,3,50,0.672214558253031,0.4871087577403711
24,23,52,0.6744392841674912,0.6810209310871846
54,85,44,0.2562501870825509,0.30120946966832374
26,86,32,0.6060627624424665,0.7490408077782867
47,88,73,0.34269812151998813,0.5587936243522773
35,57,42,0.11492343171202613,0.799336819570499
34,75,25,0.3711171999056865,0.10115749433749588
15,83,47,0.5193907771583363,0.45484201189867846
90,87,46,0.5283964571129451,0.7883698797271818
20,24,48,0.3632662049276997,0.3189728757098831
36,38,99,0.04977968415130862,0.1510043632289776
35,43,54,0.18215998010379875,0.5716042856334398
89,85,21,0.021321699248746717,0.1376061716953212
75,64,23,0.6133829371828609,0.3535011583691178
83,39,9,0.29278580896796613,0.40086559801663624
67,4,2,0.1723906856771984,0.8737004160290437
68,28,36,0.38775851712406295,0.17677860437126136
39,52,6,0.7854819843354386,0.33178661711497603
53,10,38,0.5023064748689783,0.19321154440173238
34,40,83,0.008761217717289438,0.7251110892288506
38,88,90,0.2916886653244335,0.40745765055445604
56,7,54,0.2852445080885124,0.217468410632223
3,30,59,0.7656683390222219,0.8918689883419105
51,58,69,0.9766527288485994,0.8127833871257591
40,40,7,0.6880482351670146,0.5211468110801101
8,84,39,0.9438541065664078,0.9543781820198922
96,82,86,0.4523555459992403,0.17543985143282403
1,7,86,0.390449382407018,0.07652621012522609
66,30,9,0.25834151878352085,0.6187082795728264
84,19,24,0.8138389457445635,0.9006688306782187
87,89,9,0.37349342553268894,0.7450191165378964
14,25,28,0.2036851339324095,0.3506559332483046
52,41,60,0.705729301962722,0.19584644529534245
20,34,93,0.669640304078771,0.9412221530140881
37,69,14,0.6013124325399453,0.2170181265409492
100,86,61,0.4845627279378715,0.2816230193186563
32,55,57,0.3560871109879954,0.30308123778381924
97,61,28,0.9821233922950291,0.6069575845548139
13,50,15,0.4821251316717895,0.09197197244532951
36,67,17,0.28748659604286664,0.6911616671264765
54,98,74,0.3420725492223723,0.29789664152740314
43,84,11,0.6878788308473087,0.20413056789160944
16,67,61,0.20591313998182026,0.2995002665261356
71,37,53,0.4234814832303804,0.9283931229187018
44,31,66,0.9502310602505002,0.017150159394352826
98,50,93,0.6809497402340948,0.4028150777395276
67,84,5,0.7251503966370406,0.10550116146434996
95,67,49,0.7791426661025577,0.7269965039428075
66,93,7,0.11273294046221827,0.18215638971249604
67,81,38,0.9704487580290628,0.24058831698093675
75,72,19,0.16840869754196552,0.2290602247619622
49,25,89,0.3716073780305589,0.7497231718935257
60,65,55,0.16912219703637543,0.22219370341762423
88,7,24,0.6310100856229768,0.16639761730657243
16,28,12,0.8962141649117628,0.5947483329543746
93,35,85,0.7604129864943068,0.532058499772265
20,51,76,0.8659487457321201,0.2783171042976198
38,5,14,0.5930739385739532,0.34491383593595704
53,12,31,0.5703372564347646,0.9361789137263249
11,99,20,0.08022252814050379,0.4285432726362869
11,54,5,0.6370261538979616,0.43002167325723095
62,89,30,0.9167733350297987,0.9588337418895024
27,37,16,0.8731517969793645,0.16403519786645915
66,16,75,0.26164032332426357,0.5534522293932191
96,38,50,0.552465264572774,0.8551979374614922
4,88,17,0.02723403230251742,0.204381088335174
12,68,30,0.42737319206473334,0.3730907218898988
70,91,2,0.15630161240878748,0.33956264182968243
34,2,12,0.46801046617535325,0.6977732948004887
42,93,50,0.8090784661613935,0.5736860717430642
92,49,13,0.807284794535364,0.8809802506234027
60,75,82,0.7063047798993097,0.3841693478188213
89,61,72,0.09666940378463318,0.26852508736235237
64,12,4,0.4040564671859844,0.8977132242050879
89,36,97,0.8920072466487451,0.7590585488117458
55,89,57,0.2704810133875074,0.4897230639188933
67,52,99,0.9258813372603315,0.6932379500784909
87,68,97,0.6989592533356914,0.7175364795600155
35,80,45,0.38437070380317884,0.753640961395734
82,63,1,0.8367647866415453,0.44404696769878116
69,38,26,0.8115967174966445,0.021290463977823748
17,84,50,0.8002800275382131,0.661872886227973
93,55,94,0.0846045282633876,0.8984595212289251
8,89,89,0.05682296958732158,0.5868183945719153
93,50,86,0.9697539161431522,0.7609654720832194
59,69,80,0.024301718593238375,0.6936839546004703
67,96,81,0.6019715712773039,0.987902439364919
45,81,27,0.6058858366971196,0.7302273471172227
38,26,86,0.2633214096588,0.7707512752632073
83,23,77,0.9207081137492231,0.4114076738487652
83,38,16,0.006971349372772773,0.7190821925246842
5,82,97,0.44283480912663764,0.6049427475956973
19,17,23,0.4194405911060597,0.10886111323628789
23,51,91,0.0004401976759922377,0.5602409010294407
74,66,97,0.8642165248419266,0.40027872735814995
94,36,74,0.5100267367807325,0.43216037317773703
78,88,8,0.7694192488532711,0.8304726365151803
49,46,30,0.5015375181494479,0.7482007867023678
57,90,81,0.2004499092699018,0.03935453259534927
44,74,91,0.07624800770353968,0.2308567450093808
65,98,20,0.3482667377905896,0.8483194233305821
7,51,59,0.20445661355391498,0.5372613428108695
84,19,40,0.752240843832883,0.8726961677220971
17,81,46,0.8187928076228845,0.09259983654743609
28,28,81,0.863308865995449,0.5851982186997112
8,23,47,0.39547926289693747,0.6112845444588041
58,13,44,0.7859557464670426,0.3797623371684439
32,79,74,0.5720115326102003,0.2960379761260412
52,14,40,0.7455414918104077,0.7651292028990638
57,80,93,0.9729617647381636,0.5363070116547239
20,0,73,0.2332720618157308,0.4047394651930877
25,68,17,0.6208553528478423,0.09161537490334526
41,26,50,0.010613083988327499,0.6496986058539443
34,92,93,0.6382271336320359,0.9876236520983418
40,93,73,0.0695569298904044,0.9451540098363453
57,11,73,0.5299814729437303,0.3684278224599218
16,84,27,0.9056596498931576,0.3724866750966037
89,23,56,0.4401941201115963,0.8983542532907758
92,59,37,0.3864347784091554,0.4202352088194292
58,65,43,0.13501112390789916,0.8507637046415095
44,94,31,0.5554284454336176,0.6490200033672916
40,69,45,0.8428554400320825,0.8607789708121191
97,7,22,0.11699491562689834,0.5104904877993297
44,30,11,0.05122135433122521,0.18666656390729974
52,78,92,0.7253932461820578,0.9247982322857753
98,9,78,0.7159480577539383,0.9237010205313788
50,46,6,0.46092336018383795,0.36969879623058566
82,10,84,0.43231837267335016,0.4445434517745066
0,50,7,0.7217518846030656,0.24583371586634883
99,45,51,0.6117891884835772,0.2442317970592397
18,89,47,0.013862507990347495,0.9690346191127548
59,16,4,0.8620494181226176,0.6973609797292988
76,76,0,0.17484379031394026,0.7846478786249114
59,44,24,0.6454575127768426,0.47834798824359703
47,46,87,0.29154887929542816,0.4143041022827698
43,13,41,0.14505114238516215,0.408677486125681
66,57,49,0.33701227388065536,0.6419008237241975
51,51,94,0.06169915343311072,0.05096679415882577
23,59,82,0.503684599470621,0.015772339500757182
23,62,32,0.6380931725480906,0.18229563624537348
75,8,47,0.2292645321719149,0.5546865442927361
79,58,12,0.040626811143364416,0.07031374696141157
3,36,31,0.7270833960016563,0.5450352090996715
25,65,56,0.6706701768037225,0.5171631244883307
71,96,64,0.7504346157310391,0.1422576464489358
45,87,13,0.23299406305519044,0.4951778364053011
85,58,91,0.38644786874708514,0.18790399915163292
63,50,42,0.19974183462327,0.3796295058572907
95,25,97,0.9168683865504864,0.4260858242744763
61,44,54,0.09714790502887427,0.28249969074709047
49,93,85,0.6670895575809054,0.40163861917051424
94,9,42,0.22644900694054304,0.39559191373770564
32,90,41,0.06013382179702831,0.34407321507527555
98,27,3,0.40861084512971946,0.5810638636538313
39,89,18,0.12647632363173267,0.5489459126284685
34,78,100,0.8566359570830977,0.6696791050627818
73,11,77,0.24207808115364782,0.4153853058453272
28,100,37,0.13162500708119118,0.581241354999572
59,43,81,0.6074971610472194,0.2848277178688735
15,7,25,0.5535255737270309,0.6113393620927736
98,72,50,0.29500978068720884,0.296035029348079
92,8,88,0.10419547074861091,0.2011261034649553
39,98,6,0.10774282668608792,0.8812611314562514
40,76,8,0.9352436136720891,0.4393181420479838
55,7,74,0.6610648628238701,0.5766720996770772
33,12,17,0.7452683759896773,0.8383008636774465
38,35,50,0.11776588789403353,0.43924414702617776
2,44,37,0.009559452061278395,0.7449400707814462
64,59,24,0.44336572780952754,0.8967496189940715
17,32,14,0.4652721917613065,0.6814832453831956
8,18,86,0.5050614052514064,0.6851781541673425
15,8,92,0.7971183898531051,0.8025570349781069
25,68,55,0.8369320586051487,0.48342915007715515
20,12,50,0.23107402355235296,0.6441484278969027
89,54,49,0.2213015860939208,0.11753732447540677
21,38,45,0.5774875702383333,0.27432378481306974
61,15,72,0.7408043916453972,0.9163603632593268
69,13,33,0.9445653070293695,0.14965217701586297
15,19,20,0.39408598526872685,0.21541265013703836
10,94,21,0.2985308037641988,0.30601688586249987
71,7,85,0.5656696392024495,0.6037666463828782
26,6,29,0.852871186202318,0.7045306453357945
15,77,64,0.8722612390506652,0.8259579805704869
91,35,59,0.1381043854288182,0.6122083770719419
5,74,64,0.6108059398206835,0.7935420630328127
75,17,83,0.057273980217517395,0.2930631212095619
36,36,96,0.6890124555515053,0.7502091826453814
36,74,74,0.9397899868766524,0.9195451448615652
45,86,35,0.414496814657737,0.7776939479595589
41,26,68,0.4930950444339479,0.5947002318517114
54,87,36,0.1963370271800483,0.458225714953888
38,50,46,0.4042588366839742,0.8406275370225021
94,76,37,0.1475699034576683,0.3675243135530607
41,68,12,0.3602521608379984,0.41280116060262484
15,36,18,0.04819136541248492,0.10471309689366759
10,66,41,0.35241531330742015,0.7634360663725386
25,21,35,0.20294312177557672,0.7838027230763949
45,47,3,0.45432789042487454,0.6094270717717165
47,53,79,0.6501208593323733,0.7111614189522234
8,46,99,0.9427171038463957,0.09908156883179942
81,4,14,0.5609097993481521,0.8076104693554412
78,3,88,0.5149862122605502,0.37556002196314153
65,48,16,0.05353901553885765,0.313517492397808
32,31,28,0.7522048669871411,0.7987216088177478
54,43,25,0.5238862502595054,0.4332377275584508
6,7,39,0.11255493817531981,0.2875301427357543
83,2,36,0.8619968198356205,0.5207215449488611
6,16,67,0.7832973373262586,0.12117310480435706
37,92,58,0.9696322637908971,0.4138790234258838
84,56,47,0.4548125081561065,0.1850045935794341
44,54,87,0.16266382641394206,0.2646501513990295
25,17,2,0.9695672617934034,0.8103333420604277
52,56,97,0.4319028220914075,0.3648346451459058
59,86,9,0.9031081888825431,0.4639140667560543
16,69,36,0.3148863655011237,0.4634463749041926
52,11,66,0.18185234374824266,0.7179755092130988
82,34,80,0.27867289192598177,0.9510259806263323
4,12,83,0.6796875213603563,0.5319754197498496
69,25,71,0.40527832782125683,0.1812538763771775
20,86,39,0.9001550788043323,0.8939538287519342
14,98,17,0.6834175537025479,0.2513302490400142
44,44,39,0.030517336333883427,0.9474180702984356
16,30,21,0.7511400932772516,0.38395169386574723
6,70,71,0.4408371620178332,0.38131673131845856
75,33,89,0.402797576100242,0.3253337785427005
46,66,62,0.941647930429679,0.3075454798245091
64,85,81,0.618311940892004,0.01654440688887282
54,8,11,0.6716554033917106,0.7720091426989506
39,66,25,0.6073275878833309,0.13786085478259913
93,61,14,0.36987952975622007,0.9500067255736074
80,98,47,0.5791811682250317,0.2453261272932643
44,52,80,0.5086947559109231,0.5958755795920893
37,81,83,0.5668099639067365,0.17588566657244087
48,96,40,0.26583342266348675,0.43844587081999176
25,41,74,0.936313237481008,0.4562937708346011
6,45,79,0.901801186863409,0.18078248008178954
74,94,25,0.33284707428839655,0.007392488553200738
80,91,27,0.028261242536705367,0.3672785009599333
54,10,22,0.06210819113560506,0.8894629868430937
58,33,50,0.07359094414296563,0.10773215881380893
41,62,67,0.4743139394196516,0.4019400961007129
33,98,73,0.905396474626297,0.9947214046463582
35,93,26,0.4663197624778176,0.8159258348936957
5,52,25,0.3930964802068371,0.7406159829560718
15,27,51,0.16065408213177068,0.977592085856263
50,39,68,0.6301853370068919,0.9323422197569902
71,42,27,0.803058748130818,0.2366366510708784
94,40,65,0.1715895200626586,0.34241318740044857
95,81,53,0.7829531631995069,0.01978884607305753
15,19,14,0.14639060653145264,0.3709105443806565
20,88,41,0.06921494114744242,0.5189642278581565
13,50,36,0.01724752215851011,0.7186084411007175
61,96,13,0.3245290273046667,0.28623987383386207
43,59,39,0.39122078728585397,0.753071487671599
73,42,47,0.5338246284221707,0.20345308064041434
64,39,21,0.24068919493958207,0.7922929135036265
84,72,25,0.009879415481112819,0.29278565312580684
64,15,37,0.17181242544478437,0.9929398160501285
67,48,56,0.9470252463959422,0.4293378124080749
77,6,27,0.015019466507959045,0.331536115169889
41,62,62,0.1800796360333995,0.9920247048785927
42,72,44,0.044539510026418094,0.7836126698140817
54,18,81,0.06392566723658832,0.9909323791089713
20,66,18,0.9797609273759978,0.4244721668336048
18,11,9,0.5816374120234442,0.29087627524755166
50,46,95,0.6623077999828386,0.559151344349876
60,39,47,0.13056204290880535,0.8258219993731967
42,1,31,0.26664993457059794,0.1592939684394331
45,91,44,0.4690201752778479,0.32064872541401235
1,68,68,0.05153520647286147,0.7688218776285719
10,8,43,0.40039713059575466,0.7476919607200516
88,69,62,0.2174081735366009,0.44223386407393006
27,14,29,0.31819227378037196,0.35866911079221253
80,6,49,0.14143717023134483,0.1981398634598901
28,18,79,0.04776641274915916,0.28675494319374906
24,28,56,0.28095790052907543,0.808511058608381
10,26,90,0.54056029474821,0.9277501448919978
61,25,31,0.0334094234979162,0.9878591704810465
91,79,70,0.9621960175270545,0.483654594966182
47,6,52,0.9913150508105544,0.6158146258285592
68,6,19,0.23919738003246793,0.8278687113979964
27,14,66,0.0713524554483842,0.8454877141633617
75,10,22,0.022910573480641627,0.12220228677228773
77,57,72,0.6825515265881658,0.6217102136937868
79,55,96,0.7994504845666842,0.6380750449480849
11,46,16,0.7500459980781108,0.34785721398739666
24,98,45,0.9063669897538924,0.21918870174226934
99,79,14,0.980138547036857,0.4594538320321029
95,57,73,0.405110280986413,0.9093642546500902
83,17,36,0.029031507260866563,0.41500415963161585
12,19,11,0.9178254604505305,0.6843164004795734
93,9,24,0.17254262584958902,0.20189217629513911
18,72,35,0.8083361361801233,0.9329683009143342
88,17,28,0.1747622855856108,0.2743486847956581
17,2,79,0.47441652162492676,0.5347509031637001
78,59,89,0.5714008404590066,0.6696897238908134
93,74,21,0.35056530824518695,0.7753018332153838
31,95,13,0.9314686535356845,0.2303366229567847
75,51,20,0.1693705857823682,0.32996795670218493
55,51,90,0.6372376285410958,0.7289350709576851
34,73,57,0.3964502115536317,0.5340384627256282
52,48,79,0.9182607182910407,0.5663990097073541
33,65,52,0.3564309018182322,0.06473835856341836
77,8,77,0.8734133783552354,0.6938417374093857
91,19,91,0.48932551827485826,0.3603588347702863
23,4,56,0.4232243612301193,0.04864244312823385
64,38,17,0.45983952428527763,0.5738433156269516
74,80,95,0.9521775205520921,0.46612146092376583
93,72,10,0.9879144758941274,0.4582854175034624
4,91,66,0.024256129831480955,0.09304127608589297
18,91,18,0.6677963372288255,0.6126248249331054
46,71,80,0.41464395926740205,0.09567412450211243
2,83,72,0.01853758597312616,0.032074400001549264
70,44,69,0.09735079034265393,0.33101145153841316
59,66,91,0.7982123027280815,0.5647370836970493
